PCS_ID,PCS_Name,Category,Physical_Effect,Type,Size_LxWxH_cm,Brand,Product_Reference,Availability,Image,Publication,PCS_Level,Price_USD,Year,Target_Body,Angle_Horizontal,Distance_Horizontal,Distance_Vertical,Plug_Power,Research_Center,Country,Context,Posture,Manikin_Company,Manikin_Type,Manikin_Gender,Manikin_Body_Segments,Control_Method,Baseline_Ta,Baseline_MRT,Baseline_RH,Baseline_V,PCS_Ta,PCS_MRT,PCS_RH,PCS_V,Baseline_Tsk_All,Baseline_Tsk_Head,Baseline_Tsk_Chest,Baseline_Tsk_Back,Baseline_Tsk_Pelvis,Baseline_Tsk_Left_Upper_Arm,Baseline_Tsk_Right_Upper_Arm,Baseline_Tsk_Left_Forearm,Baseline_Tsk_Right_Forearm,Baseline_Tsk_Left_Hand,Baseline_Tsk_Right_Hand,Baseline_Tsk_Left_Thigh,Baseline_Tsk_Right_Thigh,Baseline_Tsk_Left_Lower_Leg,Baseline_Tsk_Right_Lower_Leg,Baseline_Tsk_Left_Foot,Baseline_Tsk_Right_Foot,Baseline_P_All,Baseline_P_Head,Baseline_P_Chest,Baseline_P_Back,Baseline_P_Pelvis,Baseline_P_Left_Upper_Arm,Baseline_P_Right_Upper_Arm,Baseline_P_Left_Forearm,Baseline_P_Right_Forearm,Baseline_P_Left_Hand,Baseline_P_Right_Hand,Baseline_P_Left_Thigh,Baseline_P_Right_Thigh,Baseline_P_Left_Lower_Leg,Baseline_P_Right_Lower_Leg,Baseline_P_Left_Foot,Baseline_P_Right_Foot,PCS_Tsk_All,PCS_Tsk_Head,PCS_Tsk_Chest,PCS_Tsk_Back,PCS_Tsk_Pelvis,PCS_Tsk_Left_Upper_Arm,PCS_Tsk_Right_Upper_Arm,PCS_Tsk_Left_Forearm,PCS_Tsk_Right_Forearm,PCS_Tsk_Left_Hand,PCS_Tsk_Right_Hand,PCS_Tsk_Left_Thigh,PCS_Tsk_Right_Thigh,PCS_Tsk_Left_Lower_Leg,PCS_Tsk_Right_Lower_Leg,PCS_Tsk_Left_Foot,PCS_Tsk_Right_Foot,PCS_P_All,PCS_P_Head,PCS_P_Chest,PCS_P_Back,PCS_P_Pelvis,PCS_P_Left_Upper_Arm,PCS_P_Right_Upper_Arm,PCS_P_Left_Forearm,PCS_P_Right_Forearm,PCS_P_Left_Hand,PCS_P_Right_Hand,PCS_P_Left_Thigh,PCS_P_Right_Thigh,PCS_P_Left_Lower_Leg,PCS_P_Right_Lower_Leg,PCS_P_Left_Foot,PCS_P_Right_Foot,Delta_Teq_All,Delta_Teq_Head,Delta_Teq_Chest,Delta_Teq_Back,Delta_Teq_Pelvis,Delta_Teq_Left_Upper_Arm,Delta_Teq_Right_Upper_Arm,Delta_Teq_Left_Forearm,Delta_Teq_Right_Forearm,Delta_Teq_Left_Hand,Delta_Teq_Right_Hand,Delta_Teq_Left_Thigh,Delta_Teq_Right_Thigh,Delta_Teq_Left_Lower_Leg,Delta_Teq_Right_Lower_Leg,Delta_Teq_Left_Foot,Delta_Teq_Right_Foot,Delta_P_All,Delta_P_Head,Delta_P_Chest,Delta_P_Back,Delta_P_Pelvis,Delta_P_Left_Upper_Arm,Delta_P_Right_Upper_Arm,Delta_P_Left_Forearm,Delta_P_Right_Forearm,Delta_P_Left_Hand,Delta_P_Right_Hand,Delta_P_Left_Thigh,Delta_P_Right_Thigh,Delta_P_Left_Lower_Leg,Delta_P_Right_Lower_Leg,Delta_P_Left_Foot,Delta_P_Right_Foot,Clo_All,Clo_Head,Clo_Chest,Clo_Back,Clo_Pelvis,Clo_Left_Upper_Arm,Clo_Right_Upper_Arm,Clo_Left_Forearm,Clo_Right_Forearm,Clo_Left_Hand,Clo_Right_Hand,Clo_Left_Thigh,Clo_Right_Thigh,Clo_Left_Lower_Leg,Clo_Right_Lower_Leg,Clo_Left_Foot,Clo_Right_Foot
23,HeatingDesk_BigUpper_SmallLower,Heating,"Conductive, Radiant",Heating desk with upper and lower radiant surfaces,"(45, 10), (60, 26)",nan,nan,Prototype,ID23_HeatDesk_C.jpg,https://www.researchgate.net/publication/387786637_A_novel_conductive-radiative_Personalised_Environmental_Control_System_PECS_optimization_and_performance_enhancement,30upper_30lower,nan,2023,"Hands, Arms, Legs",0,0,"0, 30",31,"University of California, Berkeley",USA,Office,Sitting,PT Teknik,Thermal,Female,16,ComfortControl,17,17,50,0,17,17,50,0,31.1,31.7,32.6,32.3,33.425,31.4,31.3,29.7,29.655,24.245,24.295,32.2,32.2,29.975,30.075,27.4,27.2,65.255,75.595,55.945,60.2,67.96,63.2,65.8,65.5,66.84,49.7,49.025,66.3,65.73,79.495,77.6,50.385,53.75,31.4,31.8,32.8,32.5,33.8,31.6,31.5,30.1,30.1,25.8,25.86,32.5,32.5,30.1,30.195,27.425,27.2,59.555,73.8,51.355,56.345,61.99,59.515,61.905,59.075,58.935,20.6,19.87,60.05,59.695,76.43,75.63,49.035,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,HeatingDesk_BigUpper_SmallLower,Heating,"Conductive, Radiant",Heating desk with upper and lower radiant surfaces,"(45, 10), (60, 26)",nan,nan,Prototype,ID23_HeatDesk_C.jpg,https://www.researchgate.net/publication/387786637_A_novel_conductive-radiative_Personalised_Environmental_Control_System_PECS_optimization_and_performance_enhancement,33upper_35lower,nan,2023,"Hands, Arms, Legs",0,0,"0, 30",47,"University of California, Berkeley",USA,Office,Sitting,PT Teknik,Thermal,Female,16,ComfortControl,17,17,50,0,17,17,50,0,31.1,31.7,32.6,32.3,33.425,31.4,31.3,29.7,29.655,24.245,24.295,32.2,32.2,29.975,30.075,27.4,27.2,65.255,75.595,55.945,60.2,67.96,63.2,65.8,65.5,66.84,49.7,49.025,66.3,65.73,79.495,77.6,50.385,53.75,31.5,31.8,32.8,32.525,33.8,31.6,31.5,30.1,30.115,26.335,26.475,32.545,32.565,30.1,30.2,27.45,27.2,58.665,73.8,51.245,56.215,61.67,59.555,61.975,57.85,57.54,10.885,8.65,59.045,58.875,76.43,75.55,48.855,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,HeatingDesk_BigUpper_SmallLower,Heating,"Conductive, Radiant",Heating desk with upper and lower radiant surfaces,"(45, 10), (60, 26)",nan,nan,Prototype,ID23_HeatDesk_C.jpg,https://www.researchgate.net/publication/387786637_A_novel_conductive-radiative_Personalised_Environmental_Control_System_PECS_optimization_and_performance_enhancement,36upper_40lower,nan,2023,"Hands, Arms, Legs",0,0,"0, 30",61,"University of California, Berkeley",USA,Office,Sitting,PT Teknik,Thermal,Female,16,ComfortControl,17,17,50,0,17,17,50,0,31.1,31.7,32.6,32.3,33.425,31.4,31.3,29.7,29.655,24.245,24.295,32.2,32.2,29.975,30.075,27.4,27.2,65.255,75.595,55.945,60.2,67.96,63.2,65.8,65.5,66.84,49.7,49.025,66.3,65.73,79.495,77.6,50.385,53.75,31.5,31.8,32.865,32.6,33.8,31.6,31.5,30.2,30.265,26.8,26.855,32.6,32.6,30.1,30.19,27.5,27.2,57.73,73.765,50.815,55.81,61.2,59.4,61.9,56.4,55.61,2.305,1.215,57.785,57.7,76.39,75.655,48.475,53.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,HeatingDesk_BigUpper_SmallLower,Heating,"Conductive, Radiant",Heating desk with upper and lower radiant surfaces,"(45, 10), (60, 26)",nan,nan,Prototype,ID23_HeatDesk_C.jpg,https://www.researchgate.net/publication/387786637_A_novel_conductive-radiative_Personalised_Environmental_Control_System_PECS_optimization_and_performance_enhancement,30upper_40lower,nan,2023,"Hands, Arms, Legs",0,0,"0, 30",56,"University of California, Berkeley",USA,Office,Sitting,PT Teknik,Thermal,Female,16,ComfortControl,17,17,50,0,17,17,50,0,31.1,31.7,32.6,32.3,33.425,31.4,31.3,29.7,29.655,24.245,24.295,32.2,32.2,29.975,30.075,27.4,27.2,65.255,75.595,55.945,60.2,67.96,63.2,65.8,65.5,66.84,49.7,49.025,66.3,65.73,79.495,77.6,50.385,53.75,31.5,31.81,32.8,32.585,33.8,31.6,31.5,30.1,30.1,25.975,26.01,32.6,32.6,30.12,30.2,27.5,27.24,58.67,73.635,51.2,55.93,61.42,59.4,61.9,57.7,57.7,17.945,16.76,57.82,57.73,76.205,75.33,48.44,52.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,HeatingDesk_BigUpper_SmallLower,Heating,"Conductive, Radiant",Heating desk with upper and lower radiant surfaces,"(45, 10), (60, 26)",nan,nan,Prototype,ID23_HeatDesk_C.jpg,https://www.researchgate.net/publication/387786637_A_novel_conductive-radiative_Personalised_Environmental_Control_System_PECS_optimization_and_performance_enhancement,36upper_30lower,nan,2023,"Hands, Arms, Legs",0,0,"0, 30",36,"University of California, Berkeley",USA,Office,Sitting,PT Teknik,Thermal,Female,16,ComfortControl,17,17,50,0,17,17,50,0,31.1,31.7,32.6,32.3,33.425,31.4,31.3,29.7,29.655,24.245,24.295,32.2,32.2,29.975,30.075,27.4,27.2,65.255,75.595,55.945,60.2,67.96,63.2,65.8,65.5,66.84,49.7,49.025,66.3,65.73,79.495,77.6,50.385,53.75,31.5,31.81,32.8,32.51,33.8,31.6,31.475,30.2,30.2,26.805,26.87,32.5,32.5,30.1,30.185,27.41,27.2,58.45,73.64,51.2,56.24,61.785,59.59,62.155,57.15,56.38,2.15,0.985,59.89,59.74,76.835,75.91,49.08,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,CeilingFan,Cooling,Convection,Ceiling fan,"120, 120, 50",Vortice,nan,Prototype,ID24_CeilingFan.jpeg,https://doi.org/10.1016/j.enbuild.2025.115317,Direct_33,nan,2022,Head,35,nan,100,30,Eurac Research,Italy,Residential,Sitting,PT Teknik,Thermal,Male,27,TskControl34,27,27,50,0.05,27,27,50,0.05,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38.25833333,56.87761571,41.56510417,17.69461806,13.39927295,38.62777778,42.37361111,54.05833333,67.43125,55.53263889,64.33055556,23.53194444,22.74930556,60.61527778,63.54652778,37.58125,41.41388889,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,63.86319,81.14833826,67.05069444,21.46180556,22.0733079,64.94097222,69.65763889,124.8680556,125.1451389,135.6083333,142.0416667,39.29305556,35.33090278,102.7180556,101.4861111,59.07152778,59.05208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.60485667,-24.27072255,-25.48559028,-3.7671875,-8.67403495,-26.31319444,-27.28402778,-70.80972222,-57.71388889,-80.07569444,-77.71111111,-15.76111111,-12.58159722,-42.10277778,-37.93958333,-21.49027778,-17.63819444,,,,,,,,,,,,,,,,,
24,CeilingFan,Cooling,Convection,Ceiling fan,"120, 120, 50",Vortice,nan,Prototype,ID24_CeilingFan.jpeg,https://doi.org/10.1016/j.enbuild.2025.115317,Direct_66,nan,2022,Head,35,nan,100,30,Eurac Research,Italy,Residential,Sitting,PT Teknik,Thermal,Male,27,TskControl34,27,27,50,0.05,27,27,50,0.05,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38.25833333,56.87761571,41.56510417,17.69461806,13.39927295,38.62777778,42.37361111,54.05833333,67.43125,55.53263889,64.33055556,23.53194444,22.74930556,60.61527778,63.54652778,37.58125,41.41388889,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,75.13333333,90.18861142,74.61927083,23.53003472,28.16110459,74.06666667,78.05347222,154.7347222,148.6305556,170.11875,176.7826389,45.95555556,40.20659722,124.9763889,122.5993056,71.13541667,71.94513889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.875,-33.31099571,-33.05416667,-5.835416667,-14.76183164,-35.43888889,-35.67986111,-100.6763889,-81.19930556,-114.5861111,-112.4520833,-22.42361111,-17.45729167,-64.36111111,-59.05277778,-33.55416667,-30.53125,,,,,,,,,,,,,,,,,
24,CeilingFan,Cooling,Convection,Ceiling fan,"120, 120, 50",Vortice,nan,Prototype,ID24_CeilingFan.jpeg,https://doi.org/10.1016/j.enbuild.2025.115317,Direct_100,nan,2022,Head,35,nan,100,30,Eurac Research,Italy,Residential,Sitting,PT Teknik,Thermal,Male,27,TskControl34,27,27,50,0.05,27,27,50,0.05,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38.25833333,56.87761571,41.56510417,17.69461806,13.39927295,38.62777778,42.37361111,54.05833333,67.43125,55.53263889,64.33055556,23.53194444,22.74930556,60.61527778,63.54652778,37.58125,41.41388889,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,84.90347222,104.3822686,81.04409722,25.70069444,32.18101852,82.79652778,84.76597222,178.7631944,169.1680556,196.0909722,200.0048611,51.01909722,43.603125,144.3326389,141.9736111,81.41319444,83.10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46.64513889,-47.50465288,-39.47899306,-8.006076389,-18.78174557,-44.16875,-42.39236111,-124.7048611,-101.7368056,-140.5583333,-135.6743056,-27.48715278,-20.85381944,-83.71736111,-78.42708333,-43.83194444,-41.69236111,,,,,,,,,,,,,,,,,
24,CeilingFan,Cooling,Convection,Ceiling fan,"120, 120, 50",Vortice,nan,Prototype,ID24_CeilingFan.jpeg,https://doi.org/10.1016/j.enbuild.2025.115317,Reverse_33,nan,2022,Head,35,nan,100,30,Eurac Research,Italy,Residential,Sitting,PT Teknik,Thermal,Male,27,TskControl34,27,27,50,0.05,27,27,50,0.05,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38.25833333,56.87761571,41.56510417,17.69461806,13.39927295,38.62777778,42.37361111,54.05833333,67.43125,55.53263889,64.33055556,23.53194444,22.74930556,60.61527778,63.54652778,37.58125,41.41388889,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,41.72152778,66.67227402,43.52135417,18.05243056,14.60982003,39.27291667,46.16388889,55.23055556,75.80555556,60.62777778,75.28888889,24.640625,23.99479167,69.92222222,67.84444444,41.34236111,46.37152778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.463194444,-9.794658317,-1.95625,-0.3578125,-1.210547079,-0.645138889,-3.790277778,-1.172222222,-8.374305556,-5.095138889,-10.95833333,-1.108680556,-1.245486111,-9.306944444,-4.297916667,-3.761111111,-4.957638889,,,,,,,,,,,,,,,,,
24,CeilingFan,Cooling,Convection,Ceiling fan,"120, 120, 50",Vortice,nan,Prototype,ID24_CeilingFan.jpeg,https://doi.org/10.1016/j.enbuild.2025.115317,Reverse_66,nan,2022,Head,35,nan,100,30,Eurac Research,Italy,Residential,Sitting,PT Teknik,Thermal,Male,27,TskControl34,27,27,50,0.05,27,27,50,0.05,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38.25833333,56.87761571,41.56510417,17.69461806,13.39927295,38.62777778,42.37361111,54.05833333,67.43125,55.53263889,64.33055556,23.53194444,22.74930556,60.61527778,63.54652778,37.58125,41.41388889,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,46.61111111,77.7584236,46.70399306,19.425,13.80307447,44.12638889,53.32222222,59.29305556,85.99722222,66.86319444,89.60486111,26.55243056,26.18784722,81.23541667,77.27708333,45.33541667,49.11319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.352777778,-20.88080789,-5.138888889,-1.730381944,-0.403801513,-5.498611111,-10.94861111,-5.234722222,-18.56597222,-11.33055556,-25.27430556,-3.020486111,-3.438541667,-20.62013889,-13.73055556,-7.754166667,-7.699305556,,,,,,,,,,,,,,,,,
24,CeilingFan,Cooling,Convection,Ceiling fan,"120, 120, 50",Vortice,nan,Prototype,ID24_CeilingFan.jpeg,https://doi.org/10.1016/j.enbuild.2025.115317,Reverse_100,nan,2022,Head,35,nan,100,30,Eurac Research,Italy,Residential,Sitting,PT Teknik,Thermal,Male,27,TskControl34,27,27,50,0.05,27,27,50,0.05,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,38.25833333,56.87761571,41.56510417,17.69461806,13.39927295,38.62777778,42.37361111,54.05833333,67.43125,55.53263889,64.33055556,23.53194444,22.74930556,60.61527778,63.54652778,37.58125,41.41388889,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,51.13125,86.34303658,49.79322917,20.58958333,14.53686098,48.26805556,58.71388889,65.28680556,93.66666667,69.46736111,101.9840278,28.27569444,28.69340278,91.34375,86.10138889,51.10486111,54.95763889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.87291667,-29.46542087,-8.228125,-2.894965278,-1.137588028,-9.640277778,-16.34027778,-11.22847222,-26.23541667,-13.93472222,-37.65347222,-4.74375,-5.944097222,-30.72847222,-22.55486111,-13.52361111,-13.54375,,,,,,,,,,,,,,,,,
25,StandHeater_Oil,Heating,Radiant,Oil-Filled Radiator,"49, 25, 61",Malmbergs,nan,Market-ready,ID25_StandHeater.jpg,10.1016/j.enbuild.2024.115110,12/12,nan,2024,"Left_Lower_Leg, Right_Lower_Leg, Left_Foot, Right_Foot",0,35,nan,400,Technical University of Denmark,Denmark,Office,sitting,PT Teknik,Thermal,Female,24,ComfortControl,16.08025,16.08025,nan,nan,16.08025,16.08025,nan,nan,32.6,29.93110759,33.9,33.85,34.43333333,32.8,32.9,31.99666667,32.03166667,29.395,29.335,32.65,32.75,31.9,32.2,32.8,32.8,70.28166667,119.9993803,46.34416667,46.72333333,36.51444444,67.08166667,64.09,82.08333333,80.59333333,130.165,130.4883333,68.81416667,67.14583333,82.9,78.05833333,66.945,67.34666667,32.9,29.89688819,33.98833333,33.9,34.5,32.8,33,32,32.2,29.34,29.8,32.95083333,33.05,32.8,33.195,33.5,33.4,65.49333333,120.1563027,44.74666667,46.24916667,35.175,66.5,63.29833333,80.84,77.465,131.1666667,121.8083333,63.66833333,61.92083333,65.78833333,59.855,52.89833333,55.24166667,1.424154549,-0.053765493,0.707917736,0.2267734,0.772397622,0.144284916,0.308075052,0.244122748,0.789947047,-0.157358753,1.369851367,1.564204204,1.581972588,4.170164292,4.722196371,4.172971059,3.572877988,4.788333333,-0.156922468,1.5975,0.474166667,1.339444444,0.581666667,0.791666667,1.243333333,3.128333333,-1.001666667,8.68,5.145833333,5.225,17.11166667,18.20333333,14.04666667,12.105,0.719803138,0.108201237,1.421034216,1.417746015,1.754947286,0.964887379,0.755215681,0.643770353,0.477803648,0.129219456,0.096072146,0.760654647,0.740799504,0.498942514,0.489303915,0.328874206,0.309990197
